name	replicate	replicate_full	rsid	hgnc	sample	type	PCR	prefix	Read_1_file	Read_2_file	bam
C2CD5	g3	C2CD5_0_23_g3	rs76639840	C2CD5	23	gDNA	NA	0_23_g3	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-23-g3_S159_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-23-g3_S159_L001_R2_001.fastq.gz	NA
C2CD5	g4	C2CD5_0_23_g4	rs76639840	C2CD5	23	gDNA	NA	0_23_g4	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-23-g4_S160_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-23-g4_S160_L001_R2_001.fastq.gz	NA
KLF16	c1	KLF16_0_28_c1	rs74401481	KLF16	28	cDNA	NA	0_28_c1	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c1_S185_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c1_S185_L001_R2_001.fastq.gz	NA
KLF16	c2	KLF16_0_28_c2	rs74401481	KLF16	28	cDNA	NA	0_28_c2	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c2_S186_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c2_S186_L001_R2_001.fastq.gz	NA
KLF16	c3	KLF16_0_28_c3	rs74401481	KLF16	28	cDNA	NA	0_28_c3	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c3_S187_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c3_S187_L001_R2_001.fastq.gz	NA
KLF16	c4	KLF16_0_28_c4	rs74401481	KLF16	28	cDNA	NA	0_28_c4	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c4_S188_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c4_S188_L001_R2_001.fastq.gz	NA
KLF16	c5	KLF16_0_28_c5	rs74401481	KLF16	28	cDNA	NA	0_28_c5	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c5_S189_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c5_S189_L001_R2_001.fastq.gz	NA
KLF16	c6	KLF16_0_28_c6	rs74401481	KLF16	28	cDNA	NA	0_28_c6	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c6_S190_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c6_S190_L001_R2_001.fastq.gz	NA
KLF16	c7	KLF16_0_28_c7	rs74401481	KLF16	28	cDNA	NA	0_28_c7	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c7_S191_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c7_S191_L001_R2_001.fastq.gz	NA
KLF16	c8	KLF16_0_28_c8	rs74401481	KLF16	28	cDNA	NA	0_28_c8	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c8_S192_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-c8_S192_L001_R2_001.fastq.gz	NA
KLF16	g1	KLF16_0_28_g1	rs74401481	KLF16	28	gDNA	NA	0_28_g1	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g1_S181_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g1_S181_L001_R2_001.fastq.gz	NA
KLF16	g2	KLF16_0_28_g2	rs74401481	KLF16	28	gDNA	NA	0_28_g2	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g2_S182_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g2_S182_L001_R2_001.fastq.gz	NA
KLF16	g3	KLF16_0_28_g3	rs74401481	KLF16	28	gDNA	NA	0_28_g3	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g3_S183_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g3_S183_L001_R2_001.fastq.gz	NA
KLF16	g4	KLF16_0_28_g4	rs74401481	KLF16	28	gDNA	NA	0_28_g4	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g4_S184_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-28-g4_S184_L001_R2_001.fastq.gz	NA
SAV1	c1	SAV1_0_17_c1	rs550463489	SAV1	17	cDNA	NA	0_17_c1	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c1_S149_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c1_S149_L001_R2_001.fastq.gz	NA
SAV1	c2	SAV1_0_17_c2	rs550463489	SAV1	17	cDNA	NA	0_17_c2	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c2_S150_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c2_S150_L001_R2_001.fastq.gz	NA
SAV1	c3	SAV1_0_17_c3	rs550463489	SAV1	17	cDNA	NA	0_17_c3	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c3_S151_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c3_S151_L001_R2_001.fastq.gz	NA
SAV1	c4	SAV1_0_17_c4	rs550463489	SAV1	17	cDNA	NA	0_17_c4	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c4_S152_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c4_S152_L001_R2_001.fastq.gz	NA
SAV1	c5	SAV1_0_17_c5	rs550463489	SAV1	17	cDNA	NA	0_17_c5	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c5_S153_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c5_S153_L001_R2_001.fastq.gz	NA
SAV1	c6	SAV1_0_17_c6	rs550463489	SAV1	17	cDNA	NA	0_17_c6	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c6_S154_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c6_S154_L001_R2_001.fastq.gz	NA
SAV1	c7	SAV1_0_17_c7	rs550463489	SAV1	17	cDNA	NA	0_17_c7	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c7_S155_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c7_S155_L001_R2_001.fastq.gz	NA
SAV1	c8	SAV1_0_17_c8	rs550463489	SAV1	17	cDNA	NA	0_17_c8	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c8_S156_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-c8_S156_L001_R2_001.fastq.gz	NA
SAV1	g1	SAV1_0_17_g1	rs550463489	SAV1	17	gDNA	NA	0_17_g1	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g1_S145_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g1_S145_L001_R2_001.fastq.gz	NA
SAV1	g2	SAV1_0_17_g2	rs550463489	SAV1	17	gDNA	NA	0_17_g2	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g2_S146_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g2_S146_L001_R2_001.fastq.gz	NA
SAV1	g3	SAV1_0_17_g3	rs550463489	SAV1	17	gDNA	NA	0_17_g3	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g3_S147_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g3_S147_L001_R2_001.fastq.gz	NA
SAV1	g4	SAV1_0_17_g4	rs550463489	SAV1	17	gDNA	NA	0_17_g4	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g4_S148_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-17-g4_S148_L001_R2_001.fastq.gz	NA
SLC9A3R1	c1	SLC9A3R1_0_29_c1	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c1	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c1_S197_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c1_S197_L001_R2_001.fastq.gz	NA
SLC9A3R1	c2	SLC9A3R1_0_29_c2	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c2	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c2_S198_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c2_S198_L001_R2_001.fastq.gz	NA
SLC9A3R1	c3	SLC9A3R1_0_29_c3	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c3	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c3_S199_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c3_S199_L001_R2_001.fastq.gz	NA
SLC9A3R1	c4	SLC9A3R1_0_29_c4	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c4	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c4_S200_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c4_S200_L001_R2_001.fastq.gz	NA
SLC9A3R1	c5	SLC9A3R1_0_29_c5	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c5	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c5_S201_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c5_S201_L001_R2_001.fastq.gz	NA
SLC9A3R1	c6	SLC9A3R1_0_29_c6	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c6	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c6_S202_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c6_S202_L001_R2_001.fastq.gz	NA
SLC9A3R1	c7	SLC9A3R1_0_29_c7	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c7	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c7_S203_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c7_S203_L001_R2_001.fastq.gz	NA
SLC9A3R1	c8	SLC9A3R1_0_29_c8	rs41282065	SLC9A3R1	29	cDNA	NA	0_29_c8	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c8_S204_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-c8_S204_L001_R2_001.fastq.gz	NA
SLC9A3R1	g1	SLC9A3R1_0_29_g1	rs41282065	SLC9A3R1	29	gDNA	NA	0_29_g1	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-g1_S193_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-g1_S193_L001_R2_001.fastq.gz	NA
SLC9A3R1	g2	SLC9A3R1_0_29_g2	rs41282065	SLC9A3R1	29	gDNA	NA	0_29_g2	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-g2_S194_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-g2_S194_L001_R2_001.fastq.gz	NA
SLC9A3R1	g3	SLC9A3R1_0_29_g3	rs41282065	SLC9A3R1	29	gDNA	NA	0_29_g3	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-g3_S195_L001_R1_001.fastq.gz	/nfs/team151/WetLab/GenIE/Sequencing/Genie_2_0_and_2_1_seq_walkup_257/Miseq_walkup_140099163/FASTQ_Generation_2020-02-12_09_50_38Z-205720515/Genie2-0-29-g3_S195_L001_R2_001.fastq.gz	NA
